index,lat,lon,use_type,use_code,year_built,gross_area,story_height,number_of_stories,Address,fire,Fire,Fire_final
846,,,C,Apartments over 20 units,1969.0,27430.0,8.0,2.0,112 11TH ST,0,0.0,0.0
847,38.030833,-78.493949,R,Apartments 11-20 Units,1987.0,155.0,8.0,1.0,866 ESTES ST,0,0.0,0.0
848,38.0307222,-78.49446359999999,R,Apartments 11-20 Units,1988.0,16665.0,10.0,3.0,216 9TH ST,0,0.0,0.0
849,,,R,Apartments 11-20 Units,1988.0,15664.0,12.0,4.0,218 9TH ST,0,0.0,0.0
850,38.0306567,-78.49426120000001,R,Apartments 11-20 Units,1988.0,12201.0,10.0,3.0,212 9TH ST,0,0.0,0.0
851,38.031006,-78.49287,C,Apartments over 20 units,1950.0,2980.0,8.0,2.0,837 ESTES ST,0,0.0,0.0
852,38.031006,-78.49287,C,Apartments 1-10 units,1890.0,,,,835 ESTES ST,0,0.0,0.0
853,38.056922799999995,-78.49867940000001,C,Apartments over 20 units,0.0,,,,408 EARHART ST,0,0.0,0.0
855,38.0308044,-78.4936582,R,Apartments 1-10 units,1920.0,5130.0,10.0,2.0,852 ESTES ST,0,0.0,0.0
856,38.0307869,-78.49376409999998,R,Apartments 1-10 units,1920.0,270.0,12.0,1.0,856 ESTES ST,0,0.0,0.0
857,38.0308146,-78.493875,R,Apartments 1-10 units,0.0,1604.0,10.0,1.0,862 ESTES ST,0,0.0,0.0
858,38.02072020000001,-78.46761719999998,R,Restaurant,1962.0,3088.0,12.0,1.0,1403 MIDLAND ST,0,0.0,0.0
859,38.020686,-78.4675421,R,Apartments 1-10 units,1921.0,3455.0,8.0,2.5,1405 MIDLAND ST,0,0.0,0.0
860,,,R,Apartments 1-10 units,1930.0,2294.0,8.0,2.0,1411 MIDLAND ST,0,0.0,0.0
861,38.0205515,-78.4672463,R,Apartments 1-10 units,1925.0,4775.0,8.0,2.5,1413 MIDLAND ST,0,0.0,0.0
862,38.04261270000001,-78.5107527,C,Apartments 11-20 Units,2009.0,5722.0,8.0,2.0,2033 IVY RD,0,1.0,1.0
863,38.042004999999996,-78.5094041,C,Office Building,1920.0,4288.0,10.0,2.0,2015 IVY RD,0,0.0,0.0
864,38.0424815,-78.5119608,C,Office Building,1920.0,198.0,10.0,1.0,2100 IVY RD,0,1.0,1.0
865,,,R,Office Building,1824.0,4650.0,10.0,2.5,11 ALTAMONT CIR,0,0.0,0.0
866,38.0341836,-78.4808704,R,Hotel,1999.0,67780.0,10.0,4.0,11 ALTAMONT CIR,0,0.0,0.0
867,,,R,Apartments 1-10 units,1926.0,,,,114 STADIUM RD,0,0.0,0.0
868,38.0336611,-78.4981782,R,Fast Food Restaurant,1995.0,2587.0,14.0,1.0,126 13TH ST,0,0.0,0.0
869,38.0265107,-78.47641540000001,R,Apartments over 20 units,1980.0,6588.0,10.0,2.0,317 MONTICELLO RD,0,1.0,1.0
870,38.0265107,-78.47641540000001,R,Apartments over 20 units,1980.0,6588.0,10.0,2.0,317 MONTICELLO RD,0,1.0,1.0
871,,,R,Apartments over 20 units,1980.0,6588.0,10.0,2.0,323 MONTICELLO RD,0,1.0,1.0
872,38.034298,-78.49835,R,Office,1989.0,2244.0,12.0,1.0,1308 WERTLAND ST,0,0.0,0.0
873,,,R,Office,0.0,2849.0,12.0,1.0,1308 WERTLAND ST,0,0.0,0.0
874,,,R,Multiple Commercial Use,1937.0,56422.0,12.0,1.0,1500 CARLTON AVE,0,0.0,0.0
875,,,R,Comm. Shopping Ctr.,1979.0,3082.0,10.0,2.0,511 1ST ST,0,0.0,0.0
876,38.0616535,-78.4988791,R,Mixed Retail w/Res Units,1920.0,2400.0,12.0,1.0,2306 ANGUS RD,0,0.0,0.0
877,38.031423100000005,-78.48276440000001,,Office Building,1920.0,1730.0,12.0,2.0,227 MAIN ST,0,0.0,0.0
878,,,,Retail Store,1950.0,4252.0,12.0,2.0,625 MAIN ST,0,0.0,0.0
879,,,C,Apartments over 20 units,1961.0,49431.0,10.0,3.0,607 MAIN ST,0,0.0,0.0
880,,,R,Apartments 1-10 units,1958.0,3020.0,8.0,2.0,300 MONTEBELLO CIR,0,0.0,0.0
881,,,R,Apartments 1-10 units,1998.0,6318.0,12.0,2.5,1029 WERTLAND ST,0,0.0,0.0
882,,,R,Apartments 1-10 units,1998.0,137.0,12.0,1.0,1029 WERTLAND ST,0,0.0,0.0
883,,,R,Apartments 1-10 units,1998.0,1460.0,12.0,2.0,1029 WERTLAND ST,0,0.0,0.0
884,,,R,Market,1948.0,1470.0,12.0,1.0,1029 WERTLAND ST,0,0.0,0.0
885,,,R,Office Building,1926.0,2044.0,12.0,1.5,1029 WERTLAND ST,0,0.0,0.0
886,,,R,Office Building,1940.0,12550.0,16.0,1.0,1029 WERTLAND ST,0,0.0,0.0
887,,,R,Church,1939.0,2126.0,12.0,1.0,1029 WERTLAND ST,0,0.0,0.0
888,38.045378799999995,-78.49307209999998,R,Apartments 11-20 Units,1968.0,8406.0,8.0,3.0,1224 PRESTON AVE,0,0.0,0.0
889,,,R,Apartments over 20 units,1952.0,13605.0,8.0,3.0,1224 PRESTON AVE,0,0.0,0.0
890,,,C,Apartments 1-10 units,1920.0,749.0,8.0,1.0,1025 SEMINOLE TRL,0,1.0,1.0
891,,,R,Retail Store,1895.0,6687.0,12.0,1.0,1313 MARKET ST,0,0.0,0.0
892,,,R,Retail Store,1895.0,829.0,12.0,1.0,1313 MARKET ST,0,0.0,0.0
893,38.03507099999999,-78.4959701,R,Office Building,1914.0,10710.0,12.0,3.0,1115 WERTLAND ST,0,0.0,0.0
894,,,R,Retail Store,1950.0,1875.0,8.0,3.0,1115 WERTLAND ST,0,0.0,0.0
895,,,R,Office Building,1925.0,405.0,10.0,1.0,608 13TH ST,0,0.0,0.0
896,,,R,Multiple Commercial Use,0.0,1063.0,8.0,1.0,1021 WERTLAND ST,0,0.0,0.0
897,38.0188726,-78.48418509999998,R,Apartments over 20 units,0.0,,,,1413 EARLY ST,0,0.0,0.0
898,38.0189424,-78.48365230000002,R,Dist. Warehouse,1981.0,11375.0,18.0,1.0,1404 EARLY ST,0,0.0,0.0
899,,,R,Dist. Warehouse,1981.0,6000.0,12.0,1.0,1417 EARLY ST,0,0.0,0.0
900,38.0180586,-78.4814214,R,Church,1865.0,4167.0,20.0,1.0,1400 RIALTO ST,0,0.0,0.0
901,38.0221144,-78.4715758,R,Restaurant,1920.0,2520.0,10.0,2.0,1114 LEONARD ST,0,0.0,0.0
902,38.022171500000006,-78.47215299999998,R,Restaurant,1920.0,500.0,12.0,1.0,1111 LEONARD ST,0,0.0,0.0
903,38.01795,-78.50172599999998,R,Restaurant,1920.0,2520.0,10.0,2.0,823 VILLAGE RD,0,0.0,0.0
904,38.047562600000006,-78.48651579999998,R,Retail Store,1989.0,3268.0,12.0,1.0,1539 OXFORD RD,0,0.0,0.0
905,38.0473732,-78.4848066,R,Restaurant,1960.0,2496.0,12.0,1.0,1515 OXFORD RD,0,0.0,0.0
906,38.031695899999995,-78.47397339999998,,Retail Store,1941.0,11691.0,12.0,1.0,415 LEXINGTON AVE,0,0.0,0.0
907,38.0315823,-78.47406219999998,,Retail Store,0.0,,,,411 LEXINGTON AVE,0,0.0,0.0
908,,,R,Retail Store,1953.0,1440.0,12.0,1.0,702 HINTON AVE,0,0.0,0.0
909,,,R,Retail Store,1953.0,480.0,12.0,1.0,221 DOUGLAS AVE,0,0.0,0.0
910,38.0250391,-78.4779361,R,Office Building,1938.0,10506.0,10.0,1.0,711 BELMONT AVE,0,0.0,0.0
911,38.035920000000004,-78.47895199999998,R,Office Building,1867.0,4343.0,40.0,1.0,106 PERRY DR,0,0.0,0.0
912,38.0212455,-78.47104300000001,R,Retail Store,1945.0,4964.0,12.0,2.0,317 CARLTON RD,0,0.0,0.0
913,38.021145000000004,-78.4683788,R,Retail Store,1945.0,2647.0,12.0,1.0,1305 MIDLAND ST,0,0.0,0.0
914,38.0212423,-78.472042,R,Office Building,1920.0,12276.0,10.0,3.0,1121 LEONARD ST,0,0.0,0.0
915,38.0210791,-78.472042,R,Office Building,1920.0,1680.0,10.0,2.0,1123 LEONARD ST,0,0.0,0.0
916,38.021065899999996,-78.47046569999998,R,Fire Station (staff),1959.0,17080.0,14.0,2.0,316 CARLTON RD,0,0.0,0.0
918,38.0214013,-78.48747379999998,R,Church,1965.0,4727.0,16.0,1.0,112 LANKFORD AVE,0,0.0,0.0
919,38.021894700000004,-78.49040029999998,R,Church,1965.0,19980.0,10.0,2.0,233 HARTMANS MILL RD,0,0.0,0.0
920,38.0219922,-78.49107729999999,R,Church,1965.0,5801.0,10.0,1.0,242 HARTMANS MILL RD,0,0.0,0.0
921,38.024791,-78.454891,R,Storage Warehouse,1969.0,6416.0,20.0,1.0,314 RIVERSIDE AVE,0,0.0,0.0
922,38.02544590000001,-78.47761419999998,R,Commercial,1900.0,,,,710 HINTON AVE,0,0.0,0.0
923,,,R,Apartments 1-10 units,1972.0,7464.0,8.0,2.0,318 RIVERSIDE AVE,0,0.0,0.0
924,38.030550500000004,-78.47569759999998,R,Commercial,2006.0,2262.0,20.0,2.0,210 8TH ST,0,0.0,0.0
925,38.021347799999994,-78.47310759999998,R,Commercial,1972.0,600.0,10.0,1.0,1026 TUFTON AVE,0,0.0,0.0
926,38.0212122,-78.4715314,R,Commercial,1900.0,1080.0,12.0,2.0,1124 LEONARD ST,0,0.0,0.0
927,38.021086600000004,-78.4710874,R,Office Building,1900.0,612.0,12.0,2.0,319 CARLTON RD,0,0.0,0.0
928,38.0264359,-78.462265,R,Office Building,1900.0,240.0,12.0,1.0,1402 SHORT 18TH ST,0,0.0,0.0
929,38.0243179,-78.4715758,R,Office Building,1925.0,2208.0,8.0,2.0,1101 MYRTLE ST,0,0.0,0.0
930,38.02147479999999,-78.4898676,R,Office Building,1925.0,541.0,8.0,1.0,227 HARTMANS MILL RD,0,0.0,0.0
931,,,R,Apartments 1-10 units,1925.0,,,,238 HARTMANS MILL RD,0,0.0,0.0
932,38.0211998,-78.49007850000001,R,Apartments 1-10 units,1925.0,,,,228 HARTMANS MILL RD,0,0.0,0.0
933,38.04004570000001,-78.4965265,R,Apartments 11-20 Units,,1550.0,,2.0,519 14TH ST,0,0.0,0.0
934,,,R,Apartments 11-20 Units,,1550.0,,2.0,1609 DEL MAR DR,0,0.0,0.0
935,38.05082120000001,-78.4837855,R,Office Building,1961.0,3000.0,13.0,1.0,1607 DEL MAR DR,0,0.0,0.0
936,,,R,Retail Store,1966.0,4384.0,12.0,1.0,707 RIVES ST,0,1.0,1.0
937,,,R,Convenience Market,1997.0,1410.0,12.0,1.0,612 11TH ST,0,0.0,0.0
938,38.0385266,-78.49395179999999,R,Clubhouse,1996.0,3480.0,12.0,1.0,405 11TH ST,0,0.0,0.0
939,38.03442769999999,-78.49004520000001,R,Apartments 1-10 units,1969.0,3934.0,8.0,2.0,311 8TH ST,0,0.0,0.0
940,,,R,Office,1910.0,1880.0,8.0,2.0,211 8TH ST,0,0.0,0.0
941,,,R,Restaurant,1900.0,4620.0,12.0,2.0,715 SHAMROCK RD,0,0.0,0.0
942,,,R,Restaurant,1900.0,1020.0,10.0,1.0,1607 HARDWOOD AVE,0,0.0,0.0
943,,,R,Restaurant,1900.0,1716.0,12.0,1.0,1208 GREENWAY RD,0,0.0,0.0
944,38.043124,-78.48680440000001,R,Apartments over 20 units,,,,,1206 GREENWAY RD,0,0.0,0.0
945,,,R,Multiple Commercial Use,1950.0,2275.0,12.0,1.0,1702 KING MOUNTAIN RD,0,0.0,0.0
946,,,R,Service Repair Garage,1982.0,6050.0,14.0,1.0,2332 GLENN CT,0,0.0,0.0
947,38.0663468,-78.46777940000003,R,Apartments over 20 units,1962.0,125960.0,8.0,1.0,2321 TARLETON DR,0,0.0,0.0
948,38.0466354,-78.49281979999998,R,Office Building,1952.0,2732.0,12.0,1.2,1102 RUGBY RD,0,0.0,0.0
949,,,R,Retail Store,1950.0,1027.0,12.0,2.0,1428 RUTLEDGE AVE,0,0.0,0.0
950,38.045791200000004,-78.48200959999998,R,Retail Store,1920.0,1040.0,12.0,1.0,1424 RUTLEDGE AVE,0,0.0,0.0
951,,,R,Retail Store,1920.0,1440.0,12.0,1.0,1870 WAYSIDE PL,0,0.0,0.0
952,,,R,Mixed Retail w/Res Units,1920.0,4176.0,10.0,2.0,1816 WINSTON RD,0,0.0,0.0
953,,,R,Office Building,1960.0,67486.0,12.0,1.0,911 ALTAVISTA AVE,0,0.0,0.0
954,,,R,Restaurant,1960.0,900.0,12.0,1.0,1111 PRESTON AVE,0,0.0,0.0
955,,,R,Office Building,1988.0,868.0,12.0,1.0,770 WALKER SQ,0,0.0,0.0
956,38.0306498,-78.4925073,R,Office Building,1969.0,27160.0,10.0,4.0,715 WALKER SQ,0,0.0,0.0
957,38.0306498,-78.4925073,R,Office Building,1969.0,3233.0,10.0,1.0,715 WALKER SQ,0,0.0,0.0
958,38.0303384,-78.49139919999998,R,Apartments over 20 units,1985.0,14994.0,8.0,3.0,710 WALKER SQ,0,0.0,0.0
959,,,R,Church,1957.0,10538.0,20.0,1.0,710 WALKER SQ,0,0.0,0.0
960,38.0306498,-78.4925073,R,Apartments 11-20 Units,1905.0,3758.0,10.0,2.0,770 WALKER SQ,0,0.0,0.0
961,,,R,Apartments 1-10 units,1875.0,466.0,8.0,1.0,715 WALKER SQ,0,0.0,0.0
962,38.0306498,-78.4925073,R,Apartments 1-10 units,1920.0,4360.0,12.0,2.5,715 WALKER SQ,0,0.0,0.0
963,38.0306498,-78.4925073,R,Apartments 1-10 units,1920.0,36.0,12.0,1.0,715 WALKER SQ,0,0.0,0.0
964,38.0303384,-78.49139919999998,R,Apartments 1-10 units,1920.0,2448.0,8.0,2.0,710 WALKER SQ,0,0.0,0.0
965,38.0306498,-78.4925073,R,Apartments 1-10 units,1940.0,3860.0,8.0,2.5,765 WALKER SQ,0,0.0,0.0
966,38.030604,-78.4913358,R,Apartments 11-20 Units,1972.0,10242.0,12.0,3.0,745 WALKER SQ,0,0.0,0.0
967,38.0306498,-78.4925073,R,Restaurant,1923.0,1775.0,12.0,1.0,705 WALKER SQ,0,0.0,0.0
968,38.0306498,-78.4925073,R,Restaurant,1923.0,1395.0,12.0,1.0,705 WALKER SQ,0,0.0,0.0
969,38.030604,-78.4913358,R,Apartments 1-10 units,1920.0,160.0,10.0,2.0,745 WALKER SQ,0,0.0,0.0
970,38.0306498,-78.4925073,R,Office Building,1928.0,5326.0,12.0,2.0,740 WALKER SQ,0,0.0,0.0
971,38.0306498,-78.4925073,R,Restaurant,1985.0,3703.0,12.0,1.0,740 WALKER SQ,0,0.0,0.0
972,38.0311209,-78.47372920000001,,Apartments over 20 units,1958.0,5716.0,8.0,3.0,820 HIGH ST,0,0.0,0.0
973,38.02755379999999,-78.5152798,R,Apartments 1-10 units,1984.0,1938.0,8.0,2.0,108 CLARKE CT,0,0.0,0.0
974,,,R,Apartments 1-10 units,1991.0,2200.0,8.0,2.0,500 COURT SQ,0,0.0,0.0
975,,,R,Apartments 1-10 units,1991.0,600.0,8.0,1.0,500 COURT SQ,0,0.0,0.0
976,38.031099499999996,-78.47763640000001,R,Laundromat,1974.0,2300.0,12.0,1.0,500 COURT SQ,1,0.0,1.0
977,,,R,Service Repair Garage,1956.0,567.0,12.0,1.0,212 MAURY AVE,0,0.0,0.0
978,38.028643,-78.50720799999998,R,Market,1963.0,2400.0,12.0,1.0,128 MAYWOOD LN,0,0.0,0.0
979,38.028073,-78.516153,R,Office Building,1988.0,23838.0,10.0,3.0,210 MAURY AVE,0,0.0,0.0
980,38.028643,-78.50720799999998,R,Office Building,1988.0,20304.0,10.0,1.0,128 MAYWOOD LN,0,0.0,0.0
981,38.028445,-78.48256459999999,R,Storage Warehouse,1970.0,3254.0,12.0,2.0,126 GARRETT ST,0,0.0,0.0
982,38.038360100000006,-78.48669340000001,R,Storage Warehouse,1970.0,1697.0,20.0,1.0,800 ROSE HILL DR,0,0.0,0.0
983,38.0480174,-78.47138699999998,R,Apartments 11-20 Units,1900.0,2176.0,8.0,2.0,111 MELBOURNE PARK CIR,0,0.0,0.0
984,38.043118,-78.49417369999998,R,Apartments 1-10 units,1950.0,4854.0,12.0,3.0,826 CABELL AVE,0,0.0,0.0
985,,,R,Apartments 1-10 units,1950.0,2104.0,12.0,2.0,1019 PRESTON AVE,0,0.0,0.0
986,38.0277109,-78.462813,R,Apartments 1-10 units,1950.0,118.0,12.0,1.0,407 FAIRWAY AVE,0,0.0,0.0
987,38.0275109,-78.461058,R,Apartments 1-10 units,1923.0,5856.0,12.0,2.0,320 FAIRWAY AVE,0,0.0,0.0
988,38.0322541,-78.4658223,R,Apartments 1-10 units,1923.0,1523.0,12.0,1.5,606 GILLESPIE AVE,0,0.0,0.0
989,,,,Church,1920.0,1583.0,12.0,1.0,261 JEFFERSON ST,0,0.0,0.0
990,38.0270826,-78.4754942,R,Church,1953.0,3434.0,12.0,1.0,710 GRAVES ST,0,0.0,0.0
991,38.0273482,-78.47539429999998,R,Church,1954.0,10152.0,12.0,2.0,719 GRAVES ST,0,0.0,0.0
992,,,R,Commercial,1989.0,8100.0,18.0,1.0,222 14TH ST,0,0.0,0.0
993,,,R,Condo Common Area,0.0,24346.0,12.0,1.0,114 MONTE VISTA AVE,0,0.0,0.0
994,38.030578399999996,-78.50354,R,Office Building,1940.0,0.0,0.0,0.0,436 BRANDON AVE,0,0.0,0.0
995,,,,Storage Warehouse,1940.0,6145.0,14.0,1.0,1304 MARKET ST,0,0.0,0.0
996,,,R,Apartments over 20 units,1980.0,6588.0,10.0,2.0,1410 GRADY AVE,0,0.0,0.0
997,,,R,Apartments over 20 units,1980.0,6588.0,10.0,2.0,1410 GRADY AVE,0,0.0,0.0
998,,,R,Skating Rink,1995.0,2847.0,10.0,1.0,1600 GRADY AVE,0,0.0,0.0
999,,,R,Apartments over 20 units,1969.0,76212.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1000,,,R,Apartments over 20 units,1969.0,76212.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1001,,,R,Apartments over 20 units,1969.0,76212.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1002,,,R,Apartments over 20 units,1969.0,76212.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1003,,,R,Apartments over 20 units,1969.0,76212.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1004,,,R,Apartments over 20 units,1969.0,76212.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1005,38.019463099999996,-78.4726192,R,Office Building,1966.0,16000.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1006,38.019463099999996,-78.4726192,R,Office Building,1966.0,16000.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1007,38.019463099999996,-78.4726192,R,Office Building,1966.0,16000.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1008,38.019463099999996,-78.4726192,R,Office Building,1966.0,16000.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1009,38.019463099999996,-78.4726192,R,Office Building,1966.0,16000.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1010,38.019463099999996,-78.4726192,R,Office Building,1966.0,16000.0,12.0,3.0,1400 MONTICELLO RD,0,1.0,1.0
1011,,,R,Skating Rink,1995.0,7838.0,12.0,1.0,1410 GRADY AVE,0,0.0,0.0
1012,,,R,Restaurant,1920.0,3311.0,12.0,1.0,1410 GRADY AVE,0,0.0,0.0
1013,,,R,Retail Store,1920.0,5188.0,12.0,2.0,609 NORTH AVE,0,0.0,0.0
1014,,,R,Retail Store,1920.0,6036.0,12.0,1.0,617 MADISON AVE,0,0.0,0.0
1015,,,R,Restaurant,1935.0,1079.0,12.0,1.0,105 LEWIS ST,0,0.0,0.0
1016,38.041350099999995,-78.4936931,R,Condominium Commercial,2009.0,1745.0,12.0,1.0,722 MADISON AVE,0,0.0,0.0
1017,,,R,Condominium Commercial,2009.0,1496.0,12.0,1.0,2006 STADIUM RD,0,0.0,0.0
1018,,,R,Condominium Commercial,0.0,2530.0,12.0,1.0,701 ROCKLAND AVE,0,0.0,0.0
1019,,,R,Condominium Commercial,0.0,1170.0,12.0,1.0,2204 NORTH BERKSHIRE RD,0,0.0,0.0
1020,,,R,Condominium Commercial,0.0,3173.0,12.0,1.0,1924 SWANSON DR,0,0.0,0.0
1021,,,R,Condominium Commercial,0.0,7440.0,12.0,1.0,2121 ANGUS RD,0,0.0,0.0
1022,38.042055,-78.48795870000001,R,Commercial,0.0,2392.0,10.0,1.0,1609 MADISON AVE,0,0.0,0.0
1023,38.027497600000004,-78.51002259999999,R,Dist. Warehouse,1951.0,5112.0,16.0,1.0,116 CARROLLTON TER,0,0.0,0.0
1024,38.0304529,-78.47852440000001,,Office Building,1860.0,1384.0,8.0,1.0,408 MARKET ST,0,0.0,0.0
1025,,,R,Office Building,1920.0,2500.0,10.0,1.0,1320 WELLFORD ST,0,0.0,0.0
1026,38.028886799999995,-78.51338249999998,R,Service Repair Garage,1958.0,5797.0,12.0,1.0,128 HARMON ST,0,0.0,0.0
1027,38.0371122,-78.50069909999998,R,Retail Store,1931.0,858.0,12.0,1.0,132 CHANCELLOR ST,0,0.0,0.0
1028,38.02233270000001,-78.5199679,R,Commercial,1961.0,3016.0,12.0,1.0,214 STRIBLING AVE,0,0.0,0.0
1029,38.0183034,-78.5127278,R,Office Building,1996.0,6304.0,12.0,1.0,2606 JEFFERSON PARK AVE,0,0.0,0.0
1030,,,C,Convenience Market,1961.0,1717.0,12.0,1.0,313 2ND ST,0,0.0,0.0
1031,38.042837,-78.51266199999998,R,Storage Garage,1950.0,288.0,10.0,1.0,2114 IVY RD,0,0.0,0.0
1032,,,R,Mortuary,1953.0,1646.0,12.0,1.0,2304 DELLMEAD LN,0,0.0,0.0
1033,38.04893870000001,-78.5061642,R,Apartments 1-10 units,1925.0,,,,1982 ARLINGTON BLVD,0,0.0,0.0
1034,38.0438807,-78.4561228,R,Apartments 1-10 units,1925.0,,,,1144 ST CLAIR AVE,0,0.0,0.0
1035,38.019463099999996,-78.4726192,R,Fast Food Restaurant,1995.0,2587.0,14.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1036,38.019463099999996,-78.4726192,R,Fast Food Restaurant,1995.0,2587.0,14.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1037,38.019463099999996,-78.4726192,R,Fast Food Restaurant,1995.0,2587.0,14.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1038,38.019463099999996,-78.4726192,R,Fast Food Restaurant,1995.0,2587.0,14.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1039,38.019463099999996,-78.4726192,R,Fast Food Restaurant,1995.0,2587.0,14.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1040,38.019463099999996,-78.4726192,R,Fast Food Restaurant,1995.0,2587.0,14.0,1.0,1400 MONTICELLO RD,0,1.0,1.0
1041,,,R,Retail Store,2000.0,10104.0,10.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1042,,,R,Retail Store,2000.0,10104.0,10.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1043,,,R,Retail Store,2000.0,10104.0,10.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1044,,,R,Retail Store,2000.0,10104.0,10.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1045,,,R,Retail Store,2000.0,10104.0,10.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1046,,,R,Retail Store,2000.0,10104.0,10.0,2.0,1400 MONTICELLO RD,0,1.0,1.0
1047,38.03459829999999,-78.49734769999998,R,Gymnasium (College),1964.0,19840.0,60.0,2.0,1215 WERTLAND ST,0,0.0,0.0
1048,38.0179771,-78.4940633,R,Restaurant,1971.0,2259.0,12.0,1.0,199 BROOKWOOD DR,0,0.0,0.0
1049,,,R,Office Building,1954.0,1728.0,12.0,2.0,195 BROOKWOOD DR,0,0.0,0.0
1050,38.044839,-78.5037601,R,Elementary Sch (Entire),1939.0,32688.0,12.0,3.0,106 UNIVERSITY GDNS,0,0.0,0.0
1051,38.044839,-78.5037601,R,Gymnasium (College),1964.0,101147.0,60.0,1.0,106 UNIVERSITY GDNS,0,0.0,0.0
1052,38.0413518,-78.4937315,R,Apartments 1-10 units,1925.0,3954.0,8.0,2.0,720 MADISON AVE,0,0.0,0.0
1053,38.042305999999996,-78.48884659999999,R,Apartments 1-10 units,1925.0,43.0,8.0,1.0,1617 MADISON AVE,0,0.0,0.0
1054,38.042195,-78.48813620000001,R,Apartments over 20 units,1968.0,7878.0,8.0,3.0,1611 MADISON AVE,0,0.0,0.0
1055,38.041350099999995,-78.4936931,R,Apartments over 20 units,1968.0,1980.0,10.0,1.75,722 MADISON AVE,0,0.0,0.0
1056,38.027497600000004,-78.51002259999999,R,Multiple Commercial Use,1920.0,4551.0,12.0,1.0,116 CARROLLTON TER,0,0.0,0.0
1057,,,,Restaurant,1920.0,3598.0,8.0,2.0,408 MARKET ST,0,0.0,0.0
1059,38.063342,-78.49532789999998,R,Retail Store,1900.0,2319.0,12.0,1.0,2210 SHELBY DR,0,0.0,0.0
1060,38.043274100000005,-78.4941341,R,Retail Store,1927.0,10256.0,10.0,2.0,828 CABELL AVE,0,0.0,0.0
1061,,,R,Restaurant,1920.0,9970.0,12.0,2.0,822 CABELL AVE,0,0.0,0.0
1062,,,R,Hospital,1985.0,20453.0,10.0,1.0,1821 JEFFERSON PARK AVE,0,0.0,0.0
1063,38.044927200000004,-78.5037272,R,Medical Office,1989.0,14496.0,10.0,2.0,118 UNIVERSITY GDNS,0,0.0,0.0
1064,38.0277104,-78.4712206,,Medical Office,1970.0,7350.0,20.0,1.0,1118 MARKET ST,0,0.0,0.0
1065,,,,Medical Office,1970.0,63180.0,12.0,6.0,1118 MARKET ST,0,0.0,0.0
1066,38.0267731,-78.46937790000001,,Medical Office,1970.0,7350.0,20.0,1.0,1140 MARKET ST,0,0.0,0.0
1067,38.026669,-78.51903000000001,R,Apartments over 20 units,1966.0,30210.0,8.0,3.0,109 PIEDMONT AVE,0,0.0,0.0
1068,,,R,Apartments 1-10 units,1964.0,5276.0,8.0,2.0,108 CLARKE CT,0,0.0,0.0
1069,38.0199131,-78.47654859999999,R,Apartments 11-20 Units,1950.0,101.0,8.0,1.0,914 MONTROSE AVE,0,0.0,0.0
1070,,,,Apartments 11-20 Units,1988.0,7012.0,8.0,2.0,408 MARKET ST,0,0.0,0.0
1071,,,R,Apartments 11-20 Units,2005.0,39300.0,9.0,3.0,1501 BROAD AVE,0,0.0,0.0
1072,38.0240995,-78.51025440000001,R,Apartments 11-20 Units,1968.0,3714.0,8.0,2.0,2304 CENTER AVE,0,0.0,0.0
1073,,,R,Apartments 1-10 units,1947.0,,,,409 13TH ST,0,0.0,0.0
1074,,,R,Condominium Commercial,1966.0,,,,253 STRIBLING AVE,0,0.0,0.0
1075,,,C,Office Building,1939.0,1596.0,8.0,1.5,1402 MOORES ST,0,0.0,0.0
1076,38.03459829999999,-78.49734769999998,R,Hotel,1999.0,43526.0,10.0,4.0,1215 WERTLAND ST,0,0.0,0.0
1077,,,R,Multiple Commercial Use,1825.0,4500.0,10.0,2.0,1215 WERTLAND ST,0,0.0,0.0
1078,,,R,Multiple Commercial Use,1825.0,240.0,10.0,1.0,1215 WERTLAND ST,0,0.0,0.0
1079,38.030074799999994,-78.4792377,,Apartments 1-10 units,1925.0,81.0,8.0,1.0,100 4TH ST,0,0.0,0.0
1080,,,R,Restaurant,0.0,4000.0,9.0,2.0,1002 ROUGEMONT AVE,0,0.0,0.0
1081,,,C,Retail Store,0.0,15000.0,10.0,1.0,1135 5TH ST,0,0.0,0.0
